Customer_ID,Customer_Name,Age,Gender,Annual_Income,Spending_Score,Marital_Status,Product_Category,Years_as_Customer,Number_of_Transactions,Average_Transaction_Amount,Loyalty_Card,Discount_Avail,Preferred_Shopping_Channel,Customer_Segment
26586,Stephen Wright,35,1,50063,8,0,Sports,13,24,337.25,0,1,In-Store,1
26587,Bryan Williams,56,1,83633,21,1,Electronics,16,58,290.55,1,1,In-Store,0
26588,Michael Duke,47,0,68664,73,0,Home,19,53,929.87,0,1,In-Store,2
26589,Patrick Castro,53,1,145227,85,0,Home,3,38,288.36,1,1,In-Store,1
26590,Jared Waters,68,1,31464,88,0,Groceries,10,23,298.08,0,1,Online,1
26591,Gary Sullivan,30,0,66649,55,0,Sports,12,44,373.61,0,1,In-Store,0
26592,Jessica Cameron,62,0,140031,9,1,Clothing,8,38,301.35,1,0,In-Store,1
26593,Bruce Cooper,56,1,41909,72,0,Home,17,84,173.48,0,1,Online,0
26594,Kimberly Sherman,52,0,21661,12,1,Home,4,21,756.39,0,1,Online,1
26595,Antonio Rogers,29,1,126149,94,0,Home,8,94,327.83,0,1,In-Store,2
26596,Mr. Andrew Cunningham,26,0,36917,47,0,Clothing,14,81,836.86,0,1,In-Store,2
26597,Tanner Moreno,48,0,57708,50,0,Home,6,58,715.25,0,0,Online,0
26598,Mario Winters,53,0,74063,43,0,Clothing,7,40,982.58,0,0,In-Store,1
26599,Alexander Campbell,22,0,115332,75,0,Home,12,75,392.06,1,1,In-Store,0
26600,Darrell Delacruz,64,1,140645,29,0,Groceries,6,76,545.57,1,1,Online,1
26601,Elaine Hicks,43,1,97252,76,1,Electronics,13,33,349.04,1,0,In-Store,0
26602,James Thornton,42,1,33065,34,0,Groceries,16,76,616.56,0,0,In-Store,2
26603,Amanda Leon,63,0,145371,69,0,Home,3,59,112.53,0,0,Online,2
26604,Sheila Brewer MD,24,0,78262,47,1,Clothing,15,19,603.2,1,1,In-Store,2
26605,Pamela Lopez,35,0,137618,45,0,Groceries,13,32,695.68,0,0,Online,2
26606,Pamela Anderson,68,0,46869,80,1,Groceries,14,57,513.45,0,1,In-Store,2
26607,Natalie Townsend,21,0,50422,83,0,Electronics,8,53,484.2,1,0,Online,2
26608,Raymond Herrera,44,0,129328,69,1,Electronics,15,18,980.69,0,1,Online,2
26609,Rebecca Rivers,19,0,128474,53,1,Clothing,15,13,936.87,0,0,Online,1
26610,Stephen Jackson,35,1,69230,77,1,Sports,8,13,144.1,0,0,Online,2
26611,Charles Potts,43,1,51280,93,0,Sports,8,93,890.79,1,0,In-Store,1
26612,William Gentry,44,1,90905,25,0,Electronics,15,48,132.84,1,1,Online,0
26613,Jason Thompson,58,0,102592,26,0,Groceries,17,47,211.61,1,0,Online,1
26614,Ashley Pena,37,0,119639,72,1,Sports,13,30,220.69,0,0,Online,1
26615,Holly Gomez,45,1,74861,29,0,Groceries,13,6,846.72,1,0,In-Store,1
26616,Alejandro Johnson,52,1,138672,68,1,Home,2,18,125.59,1,1,In-Store,2
26617,Jessica Parker,19,1,91621,49,0,Clothing,17,89,318.74,1,0,Online,2
26618,Katherine Wilson,29,1,98718,3,0,Clothing,1,11,506.98,1,1,Online,2
26619,David Roberts,26,1,65577,4,1,Clothing,11,98,488.71,1,1,In-Store,0
26620,Jessica Rowe,44,0,58633,11,1,Sports,19,94,233.59,1,1,In-Store,1
26621,Candace Rogers,25,0,134546,50,0,Groceries,15,50,968.31,1,0,Online,1
26622,Natalie Adams,39,0,128003,100,1,Clothing,4,73,221.23,0,1,In-Store,2
26623,Joseph Ramirez,29,0,107184,55,0,Electronics,13,23,568.23,0,0,Online,1
26624,Erin Gomez,19,1,94780,54,1,Sports,6,13,265.18,1,0,In-Store,1
26625,Shelley Schultz,55,0,30712,15,0,Groceries,18,91,939.85,0,0,Online,2
26626,Justin Perez,27,1,127040,35,1,Home,1,56,751.41,0,0,In-Store,0
26627,George Zhang,58,1,62586,95,0,Sports,8,84,445.0,1,0,Online,1
26628,Kim Marsh,65,1,122489,42,0,Sports,1,66,788.33,1,1,Online,2
26629,Regina Ray,59,0,67949,73,1,Sports,2,23,963.0,1,1,In-Store,2
26630,Michael Smith,19,0,132559,60,1,Home,3,74,463.58,1,1,Online,0
26631,Andrew Lopez,69,0,33719,38,0,Home,9,67,402.62,1,0,Online,2
26632,Tiffany Carson,46,1,76426,61,1,Clothing,8,10,525.34,0,0,Online,0
26633,Erica Whitney,44,0,75285,55,0,Electronics,1,51,140.09,1,1,In-Store,1
26634,Carolyn Richardson,50,0,41782,14,0,Clothing,15,43,307.45,1,1,Online,2
26635,Makayla Pollard,59,0,139538,38,1,Electronics,14,62,531.99,1,1,Online,2
26636,Andrew Obrien,61,1,112925,1,1,Home,10,20,433.74,1,0,Online,2
26637,Michael Jimenez,57,1,45547,98,0,Groceries,18,66,223.59,1,0,Online,2
26638,Melissa Allen,29,1,22660,45,1,Electronics,7,62,206.62,0,1,Online,2
26639,Sarah Lam,27,1,35952,16,1,Sports,5,90,339.17,1,1,In-Store,0
26640,Heather Williams,40,0,29290,44,1,Home,18,94,36.55,1,1,In-Store,1
26641,Edwin Obrien,47,0,92009,67,1,Sports,16,92,721.27,1,0,Online,1
26642,Kathryn Mitchell,64,1,96093,93,1,Electronics,2,35,849.09,1,1,Online,0
26643,Sandra Lang MD,25,0,126246,11,1,Electronics,13,36,511.29,0,1,Online,0
26644,April Mcconnell,44,1,110467,26,1,Sports,4,76,513.59,0,0,Online,0
26645,Keith Henson,52,1,40342,47,0,Home,9,47,14.88,1,0,In-Store,0
26646,Pamela Smith,67,1,147306,52,1,Groceries,5,5,635.37,1,1,In-Store,0
26647,Joseph Jensen,35,1,31114,6,0,Clothing,14,43,291.33,0,0,In-Store,2
26648,Christopher Hall,31,0,39574,27,0,Groceries,12,42,763.05,0,1,Online,1
26649,Christopher Cox,65,0,47748,26,1,Groceries,13,99,620.43,0,1,In-Store,1
26650,Michelle Acosta,44,1,91234,97,0,Groceries,4,6,127.85,1,0,In-Store,0
26651,Lisa Jacobs,69,1,134609,5,1,Groceries,17,51,592.68,0,1,Online,2
26652,Richard Taylor,58,0,125585,49,0,Clothing,1,65,179.02,1,1,Online,1
26653,Alexander King,37,0,85495,74,1,Groceries,4,88,699.85,0,0,Online,1
26654,Tyler Ross,18,1,58690,10,0,Sports,11,80,735.14,0,1,In-Store,1
26655,Megan Scott,67,1,94310,82,1,Sports,1,42,307.3,1,1,Online,0
26656,Antonio Ingram,21,0,112113,80,1,Clothing,13,49,324.46,1,1,In-Store,0
26657,Christina Carroll,37,0,66268,92,0,Sports,4,83,856.07,0,0,In-Store,0
26658,Denise Huynh,21,1,41090,10,0,Groceries,12,70,125.29,1,0,Online,0
26659,Lori Sandoval,50,1,31746,25,0,Sports,19,26,431.69,1,1,Online,0
26660,Cassidy Nelson,31,1,103714,55,0,Sports,9,56,773.4,1,1,Online,0
26661,Veronica Howe,21,0,20952,40,1,Clothing,19,77,840.12,0,1,In-Store,0
26662,Sarah Wilson,45,1,31582,9,0,Electronics,1,59,697.55,1,0,In-Store,0
26663,Shelly Torres,47,0,27423,9,1,Sports,11,66,563.11,0,0,In-Store,1
26664,Andrea Rivera,50,0,106967,32,1,Electronics,13,33,546.82,1,0,Online,2
26665,Tim Garcia,24,0,53538,26,0,Home,10,87,486.72,1,0,Online,1
26666,Jeffery Mack,43,1,30373,88,1,Clothing,15,45,221.58,0,1,Online,1
26667,Donald Taylor,31,0,130804,78,1,Sports,2,77,169.66,1,1,In-Store,1
26668,Jennifer Lamb,65,1,47439,44,1,Home,3,16,633.12,1,0,In-Store,1
26669,Benjamin Johnson,32,0,139612,56,0,Electronics,18,39,872.2,0,1,In-Store,1
26670,Amanda Dawson,44,1,54511,38,0,Groceries,8,47,53.41,0,1,In-Store,0
26671,Brandon Byrd,45,0,149481,48,0,Clothing,10,9,902.08,1,1,In-Store,0
26672,Bridget Andersen,55,1,97886,100,1,Groceries,16,27,193.64,0,0,Online,0
26673,Veronica Williams,30,1,49973,29,1,Clothing,11,7,607.1,0,0,Online,1
26674,Robert Martinez,51,1,128973,1,0,Clothing,7,96,249.56,0,1,Online,2
26675,John Tucker,45,0,80210,94,1,Home,5,83,792.34,0,0,Online,2
26676,Andrea Wilcox,43,0,68142,2,0,Electronics,19,39,905.83,1,0,In-Store,0
26677,Hannah Jordan,51,1,67699,1,0,Groceries,11,13,539.15,0,1,In-Store,0
26678,Kristin Johnson,59,0,98657,86,0,Clothing,17,59,191.2,1,0,In-Store,1
26679,Justin Garcia,27,1,135700,73,1,Sports,16,3,994.41,1,0,Online,0
26680,Robin Powers,42,0,63267,30,1,Home,11,78,112.05,1,1,In-Store,0
26681,Shawn Watkins,49,1,91821,1,1,Sports,8,32,382.22,0,1,In-Store,1
26682,Patricia Cole,24,0,35344,84,1,Clothing,2,20,15.47,0,0,Online,0
26683,Isaac Hernandez,55,0,22704,45,1,Electronics,19,43,715.21,1,1,Online,2
26684,Jason Hawkins,31,1,149148,18,0,Groceries,12,29,117.12,1,0,In-Store,1
26685,James Goodwin,62,1,95326,51,1,Clothing,5,87,333.8,1,0,Online,0
26686,Brandon Miller,40,1,43649,91,0,Sports,16,36,713.46,1,0,Online,1
26687,Nicholas Duke,23,1,40654,97,0,Sports,14,59,652.89,1,0,In-Store,0
26688,Jessica Patterson,41,1,71973,46,0,Sports,7,48,754.05,1,0,Online,2
26689,Stacie Schneider,23,0,90039,8,1,Electronics,10,75,970.25,1,0,In-Store,0
26690,Nicholas Rose,52,0,70586,36,0,Electronics,8,43,353.54,1,1,In-Store,0
26691,Kimberly Williams,53,1,104677,45,0,Sports,11,58,285.68,1,1,Online,1
26692,Micheal Walter,50,1,94602,98,1,Home,2,89,606.67,0,0,In-Store,0
26693,Theodore Campbell,53,0,25643,40,1,Clothing,13,43,183.09,0,1,Online,0
26694,Felicia Smith,67,0,25372,59,1,Electronics,14,7,384.67,0,0,Online,0
26695,Jacob Thompson,27,1,149269,60,1,Sports,17,6,151.72,1,1,Online,1
26696,Tina Holmes,42,0,49297,72,1,Home,18,94,815.8,1,0,Online,1
26697,Ellen Berry,30,1,114930,3,1,Electronics,19,64,952.42,0,0,Online,0
26698,Ronald Jordan,57,0,86409,69,0,Clothing,6,35,270.47,0,0,In-Store,1
26699,Marcus Singh,69,1,137956,6,1,Clothing,6,88,750.15,1,1,In-Store,0
26700,Joseph Ellis,27,1,116147,47,0,Home,8,76,588.44,1,0,In-Store,2
26701,Melissa Green,62,1,106286,92,0,Sports,17,56,941.85,0,0,In-Store,0
26702,Christopher Lopez,44,1,138027,45,0,Electronics,8,17,338.6,1,1,In-Store,0
26703,Amanda Stanley,55,1,148279,67,0,Clothing,8,36,337.77,1,1,In-Store,1
26704,Melissa Thompson,53,0,42588,24,0,Electronics,5,95,49.11,1,1,In-Store,0
26705,Justin Jackson,66,0,28816,13,0,Home,10,66,770.09,0,0,Online,1
26706,Benjamin Williams,53,0,130692,39,1,Groceries,17,51,125.99,1,0,In-Store,2
26707,Ann Simpson,19,1,114180,7,1,Home,18,82,128.05,1,0,Online,0
26708,Michael Sawyer,27,1,71775,29,1,Clothing,6,10,716.49,1,0,In-Store,1
26709,Kristina Perez,35,1,137967,41,1,Sports,15,90,90.24,0,0,In-Store,1
26710,Henry Edwards,67,0,25009,45,0,Clothing,3,26,693.53,1,0,In-Store,0
26711,Brent Farley,61,0,29833,81,1,Groceries,17,99,831.03,0,1,In-Store,1
26712,Brooke Burgess,47,1,76034,37,0,Clothing,10,86,53.35,0,0,Online,2
26713,Mary Adams,59,1,45740,19,0,Clothing,14,58,657.33,0,1,Online,1
26714,John Mcneil,42,0,75376,79,1,Groceries,15,12,618.13,1,1,In-Store,0
26715,Kristine Anderson,27,0,79486,55,1,Sports,13,27,213.48,0,1,Online,1
26716,Gregory Underwood,39,1,25777,14,1,Groceries,9,3,306.36,1,1,Online,0
26717,Scott Austin,46,0,58804,84,1,Clothing,6,2,215.15,0,1,In-Store,0
26718,John Hudson,60,0,139258,39,0,Groceries,5,22,462.66,1,1,In-Store,2
26719,Sonya Obrien,29,0,88357,61,1,Clothing,6,14,328.39,0,1,Online,0
26720,Carrie Lewis,40,1,112233,48,1,Electronics,9,38,345.23,1,1,Online,2
26721,April Ramos,62,1,80053,25,1,Home,17,20,371.96,1,1,Online,1
26722,Lisa Rice,35,0,140115,32,0,Clothing,1,15,660.06,0,0,Online,1
26723,Mr. Aaron Robinson,42,0,88066,25,0,Clothing,14,65,834.96,1,1,Online,2
26724,Tony Wilson,52,0,93368,51,1,Groceries,9,53,463.41,1,1,Online,0
26725,Lacey Wilson,66,1,81569,67,1,Sports,3,52,625.28,1,0,Online,0
26726,Colleen Smith,49,1,37321,37,0,Clothing,14,61,831.93,1,1,Online,2
26727,Reginald Blevins,55,0,145763,98,0,Home,17,66,101.36,1,0,Online,1
26728,Angela Kim,38,0,132204,24,0,Groceries,11,47,955.73,0,0,Online,0
26729,Gordon Gonzalez,49,1,69413,80,0,Sports,2,20,697.54,0,0,Online,1
26730,Danielle Gonzalez,30,0,57080,82,0,Electronics,13,90,318.03,1,0,In-Store,2
26731,Michael Simpson,29,0,31945,66,0,Groceries,15,43,145.21,1,0,In-Store,2
26732,Brittany Howard,46,1,56568,6,0,Electronics,5,24,653.43,1,0,In-Store,1
26733,Alicia Hamilton,23,0,102339,44,0,Sports,11,87,752.55,1,0,In-Store,1
26734,Becky Randall,64,1,149237,86,0,Sports,1,54,154.63,1,0,In-Store,1
26735,William Lynch,59,0,37445,85,1,Home,10,51,282.41,1,0,Online,0
26736,Linda Miller,67,0,37928,71,0,Clothing,17,70,884.43,0,0,In-Store,2
26737,Wendy Mcintosh,45,0,75024,38,0,Clothing,14,29,205.29,0,0,In-Store,2
26738,Yolanda Hill,29,1,106900,48,1,Electronics,12,3,25.53,0,1,In-Store,1
26739,Tammy Morris,19,0,33112,100,1,Groceries,2,77,531.56,1,1,In-Store,0
26740,Maureen Cowan,59,0,26992,13,0,Clothing,6,44,915.58,1,0,In-Store,0
26741,John Stanley,47,1,71753,4,0,Sports,5,1,240.93,1,0,In-Store,2
26742,Devon Huff,43,1,55495,57,0,Home,5,75,450.97,0,1,In-Store,0
26743,Jamie Stone,27,1,128637,76,0,Groceries,7,64,771.06,0,1,In-Store,0
26744,Amy Flores,43,1,65254,82,1,Clothing,1,17,186.61,0,1,In-Store,1
26745,Darin Simmons,41,0,45422,85,1,Electronics,8,83,123.22,1,0,In-Store,0
26746,Melissa Thomas,41,1,139505,46,0,Electronics,17,76,467.99,0,0,Online,0
26747,Melissa Rivera,40,0,140485,78,0,Home,4,63,110.39,1,1,In-Store,1
26748,Jonathon James,68,1,77096,16,1,Groceries,6,48,781.75,1,1,Online,0
26749,Sara Cooper,59,1,103879,6,0,Home,11,6,563.39,0,0,Online,1
26750,Aaron Hill,40,1,136289,50,1,Groceries,2,14,563.93,0,1,Online,2
26751,Krystal Richards,58,0,67627,8,0,Clothing,6,66,538.11,1,0,Online,2
26752,Mark Jefferson,50,1,61674,29,1,Home,9,33,720.7,1,1,Online,2
26753,Joshua Taylor,64,1,99284,13,0,Clothing,9,4,416.4,1,1,Online,2
26754,Laura Wade,23,0,134232,77,0,Sports,8,4,585.47,0,0,In-Store,0
26755,Patrick Reynolds,68,0,29259,71,1,Clothing,3,15,39.99,1,0,Online,2
26756,Lawrence Rodriguez,23,0,140237,72,1,Electronics,17,15,399.38,1,1,Online,1
26757,Ian White,48,1,144353,83,0,Electronics,3,45,489.87,0,0,Online,2
26758,Lauren Smith,55,0,28911,1,0,Sports,14,42,217.1,1,1,Online,0
26759,Cynthia Watkins,21,0,147903,42,1,Clothing,10,83,529.69,1,1,Online,0
26760,Christina Simmons,53,1,98678,28,1,Home,6,10,746.52,0,0,Online,1
26761,Dustin Castaneda,19,1,98202,32,1,Groceries,16,9,795.74,0,0,In-Store,2
26762,Matthew Flowers,57,0,97160,39,0,Home,11,95,156.69,1,1,In-Store,1
26763,Rebecca Cooper,26,1,41723,4,0,Home,15,29,332.87,1,0,Online,1
26764,Samuel Donaldson,31,1,65408,77,0,Home,19,41,486.88,0,1,In-Store,0
26765,Gerald Hernandez,49,0,34809,23,1,Groceries,6,1,482.29,1,0,In-Store,1
26766,Joseph Graves,33,0,57116,85,1,Groceries,7,57,371.96,1,0,Online,0
26767,Patricia Cook,61,1,147129,26,0,Sports,10,46,232.26,0,0,In-Store,0
26768,Marcus Carney,50,0,73589,51,1,Electronics,18,33,629.37,0,1,Online,1
26769,Dwayne Morales,38,0,100467,44,0,Electronics,18,43,838.68,0,0,Online,2
26770,Luke Davis,48,0,58305,72,1,Clothing,15,79,675.2,0,1,In-Store,0
26771,Scott Henderson,63,0,82217,52,0,Electronics,14,71,79.86,0,0,Online,1
26772,Amanda Donaldson,65,1,127213,55,1,Groceries,6,9,89.16,1,0,In-Store,2
26773,Christine Robertson,50,0,132561,82,0,Sports,5,91,234.97,1,1,In-Store,1
26774,Michelle Wagner,24,1,69684,12,0,Clothing,7,73,177.2,1,1,Online,2
26775,Matthew Turner,51,0,68850,48,0,Electronics,15,21,938.23,0,0,Online,1
26776,Richard King,34,1,130844,39,0,Sports,3,56,974.86,0,1,In-Store,1
26777,Philip Harrison,54,1,82470,89,0,Electronics,2,12,702.5,1,1,Online,2
26778,Laura Miranda,51,0,26399,82,1,Clothing,18,60,223.5,1,1,Online,0
26779,Lauren Ingram,55,0,30267,24,1,Electronics,16,88,13.34,0,1,Online,2
26780,John Best,57,1,124347,6,0,Home,8,41,395.16,0,1,In-Store,1
26781,Elizabeth Boyd,34,0,46577,37,0,Electronics,5,35,162.87,1,1,Online,1
26782,Laura Cole,59,1,107083,74,0,Home,12,9,84.39,1,1,Online,1
26783,Thomas Miller,69,0,69350,25,1,Clothing,13,43,433.33,1,1,Online,0
26784,William Merritt,43,0,70208,35,1,Home,12,51,66.02,0,1,Online,2
26785,Evan Mitchell,61,0,128934,7,1,Home,14,43,570.75,1,0,In-Store,2
26786,Scott Collins,29,1,115593,67,1,Clothing,7,58,932.65,0,0,In-Store,1
26787,Brandy Mcneil,59,1,68302,52,0,Clothing,6,81,266.16,0,0,In-Store,2
26788,Christian Bolton,48,1,91454,58,0,Electronics,11,98,569.15,1,1,Online,2
26789,Jose Turner,68,1,88742,99,1,Electronics,19,15,654.06,0,0,Online,1
26790,Michelle Carter,69,0,123976,70,0,Groceries,7,47,245.51,0,0,Online,2
26791,Eric Marquez,38,0,146614,88,0,Groceries,16,82,637.8,0,1,Online,0
26792,David Jones,60,0,76020,38,1,Clothing,16,65,145.61,1,0,Online,0
26793,Mary Velazquez,58,1,53690,41,0,Sports,7,31,738.6,1,1,Online,1
26794,Kenneth Hernandez,33,1,96672,19,1,Groceries,6,74,687.41,0,1,In-Store,2
26795,Christina Bailey,38,0,143698,89,1,Clothing,2,99,549.86,0,0,Online,2
26796,Mariah Gonzales,47,0,63773,19,1,Electronics,5,96,982.68,0,1,Online,0
26797,Kelly Roberson,30,0,120197,85,0,Clothing,3,55,835.38,0,1,In-Store,2
26798,Melanie Welch,23,1,130642,36,0,Home,1,22,551.35,1,1,In-Store,0
26799,Deborah Lane,39,1,81693,21,0,Clothing,10,35,508.78,0,0,In-Store,2
26800,Karen Escobar,60,1,80028,86,1,Home,16,50,607.85,0,1,Online,2
26801,Timothy Dunlap,39,1,56671,82,0,Electronics,3,54,506.68,0,0,Online,0
26802,Jacob Adkins,27,0,64050,97,1,Clothing,19,90,726.39,1,1,In-Store,0
26803,Karen Lee,38,1,58793,85,0,Electronics,6,51,614.67,0,0,Online,2
26804,Heather Hernandez,55,1,24021,98,0,Sports,13,86,277.19,0,1,Online,1
26805,Benjamin Cain,25,1,72762,92,0,Electronics,2,18,280.1,1,0,In-Store,0
26806,Mitchell Thomas,30,1,115779,5,0,Sports,7,1,259.94,1,0,Online,2
26807,Craig Harmon,22,0,29101,67,0,Sports,6,8,180.54,0,1,In-Store,1
26808,Joseph Miranda,46,1,83337,27,0,Electronics,5,23,118.07,1,1,Online,1
26809,Adrian Gill,35,0,136608,39,0,Groceries,12,30,518.16,1,1,Online,1
26810,Michael Martin,61,1,136370,18,0,Sports,13,45,773.64,1,0,Online,2
26811,Kelly Cunningham,38,0,38506,14,1,Electronics,5,76,772.81,1,1,In-Store,0
26812,Dustin Diaz,28,1,80349,95,1,Electronics,18,59,782.78,1,1,Online,1
26813,Kelly Nunez,50,1,97054,92,1,Groceries,10,3,782.69,0,1,In-Store,1
26814,Ryan Jackson,56,0,87737,92,1,Groceries,10,94,687.98,0,0,In-Store,1
26815,Dylan Steele,49,0,142985,3,1,Home,11,77,65.29,1,0,Online,2
26816,Alec Maldonado,64,1,78019,52,0,Home,5,33,448.16,1,0,Online,1
26817,Lawrence Hayes,25,1,36279,55,1,Clothing,14,17,429.92,0,0,In-Store,2
26818,Robert Robertson,24,0,62038,73,0,Home,19,98,256.3,1,1,In-Store,1
26819,Brandon Kennedy,20,1,71118,32,0,Electronics,13,13,421.34,1,0,In-Store,1
26820,Ashley Acosta,60,1,59332,75,1,Home,7,35,982.22,1,0,In-Store,0
26821,Brian Sanchez,40,1,138139,10,0,Sports,15,25,253.81,0,1,Online,0
26822,Jennifer Ramirez,30,0,70537,39,1,Groceries,17,49,920.28,0,1,Online,2
26823,Sheila Tate,31,1,66182,81,0,Electronics,5,76,173.22,0,0,In-Store,1
26824,Susan Green,27,1,108885,82,1,Clothing,8,91,758.59,1,1,In-Store,2
26825,Caitlyn Brown,20,0,34683,92,0,Electronics,15,36,836.17,0,0,In-Store,2
26826,Timothy Sanchez MD,45,0,49765,98,0,Home,7,97,72.53,1,1,In-Store,2
26827,Jessica Mays,34,1,34216,12,1,Sports,1,38,653.44,1,1,In-Store,0
26828,Carrie Lee,53,1,103716,38,1,Clothing,14,10,256.38,1,1,Online,1
26829,Robert Wallace,51,1,21109,39,0,Sports,4,18,522.15,0,1,In-Store,0
26830,Eric Anderson,24,0,65529,50,0,Electronics,6,32,578.38,1,0,Online,1
26831,Mark Becker,51,1,93090,85,1,Clothing,17,95,221.03,1,1,Online,0
26832,Jerry Jones,43,1,78020,83,0,Home,10,50,857.07,1,1,Online,0
26833,Xavier Norton,30,1,136171,82,0,Home,17,97,194.72,1,1,In-Store,0
26834,Tracy Jones,52,0,94438,4,0,Groceries,12,19,777.1,0,1,In-Store,0
26835,Angela Chen,63,0,98721,56,1,Electronics,15,4,490.6,0,0,In-Store,2
26836,Dennis Kim,47,0,70061,52,1,Groceries,10,20,231.82,1,0,In-Store,2
26837,Teresa Miller,36,0,59434,51,0,Home,10,82,387.17,1,0,Online,2
26838,Michael Peck,49,1,20022,93,0,Clothing,18,89,25.96,0,1,Online,1
26839,Patricia Austin,23,1,83473,64,1,Electronics,4,23,10.9,1,0,In-Store,2
26840,Christopher Simpson,41,1,55877,20,0,Sports,19,99,983.21,1,0,In-Store,1
26841,Kristy Cox,66,0,89252,66,1,Groceries,6,68,236.08,1,1,Online,1
26842,Ricky Jenkins,47,1,57026,2,0,Sports,2,48,861.26,1,0,In-Store,2
26843,Victoria Ingram,24,0,117576,29,1,Clothing,12,61,852.27,0,1,Online,2
26844,Travis Johnson,53,1,23184,55,1,Home,11,77,561.45,0,1,Online,1
26845,Anthony Lynch,35,0,111825,41,1,Electronics,8,52,115.71,1,1,In-Store,1
26846,Linda Summers,47,0,30906,52,1,Sports,14,52,843.08,1,0,In-Store,1
26847,Willie Merritt,64,0,115751,66,1,Groceries,5,13,990.04,0,0,In-Store,2
26848,Christopher Hansen,64,1,148135,82,0,Sports,9,45,687.62,1,0,In-Store,0
26849,Edgar Larson,31,0,144553,73,0,Groceries,10,58,817.58,0,0,In-Store,2
26850,Matthew Saunders,48,1,22382,23,0,Sports,11,85,407.83,1,0,In-Store,0
26851,Vanessa Munoz,19,0,121628,93,1,Electronics,13,76,368.22,1,0,Online,1
26852,Brian Oconnor,69,1,80441,43,0,Home,13,94,507.91,0,1,In-Store,1
26853,Jonathan White,20,0,73729,10,0,Clothing,12,49,139.92,1,0,Online,0
26854,Sandra Sosa,55,0,100958,72,1,Sports,2,50,783.5,1,1,Online,0
26855,Brittney Edwards,51,1,111407,89,0,Sports,8,7,639.49,0,0,Online,1
26856,Christopher Russell,42,0,24709,85,1,Sports,16,28,873.96,1,0,Online,1
26857,Dakota Cisneros,58,0,105674,97,0,Clothing,9,3,269.42,1,0,In-Store,1
26858,Timothy Price,57,1,96173,78,0,Home,8,82,747.58,1,0,In-Store,0
26859,Eric Dixon,56,1,127649,88,1,Clothing,3,43,189.88,0,0,Online,0
26860,Erika Bartlett,47,0,121312,83,0,Sports,11,10,497.69,0,1,In-Store,1
26861,Stephen Vaughan,50,0,81812,4,1,Clothing,13,59,545.79,1,1,In-Store,2
26862,Jill Willis,54,1,63047,68,0,Electronics,10,22,546.97,0,0,Online,0
26863,Daniel Rollins,54,1,53310,37,0,Electronics,17,31,390.58,1,1,Online,2
26864,Donna Gray,21,0,82499,73,0,Home,10,93,327.1,1,0,In-Store,1
26865,Tamara Harrington,45,1,119070,65,1,Clothing,2,50,382.57,0,0,In-Store,1
26866,Ms. Katherine May,28,0,21246,31,1,Clothing,11,80,769.34,1,0,In-Store,2
26867,Teresa Gonzalez,46,1,21704,33,0,Groceries,1,58,690.63,1,0,Online,0
26868,Deanna Cervantes,59,0,51167,3,0,Clothing,18,69,967.19,0,1,Online,2
26869,Carol Robinson,43,0,124833,25,1,Clothing,13,9,837.14,1,0,Online,0
26870,Lisa Escobar,39,1,146458,8,1,Electronics,6,9,220.19,1,0,Online,1
26871,Christina Casey,23,0,85890,18,0,Electronics,19,3,95.41,0,0,In-Store,1
26872,Micheal Gomez,24,1,123797,99,1,Sports,11,67,683.97,1,0,In-Store,1
26873,Kim Clarke,50,0,31887,62,1,Sports,19,2,133.27,0,1,In-Store,0
26874,Joe Jones,22,0,31922,11,0,Electronics,17,17,63.88,0,1,Online,2
26875,John Powell,37,0,46150,26,1,Sports,14,44,679.31,0,0,Online,2
26876,Steven Moreno,21,1,123689,31,1,Sports,18,94,938.32,1,0,Online,1
26877,Ronald Mcintosh,24,0,122070,55,1,Electronics,18,19,582.66,1,1,Online,1
26878,Colleen Miller,61,1,22986,92,0,Home,10,84,397.25,0,0,Online,1
26879,Ronnie Erickson,56,0,131974,91,1,Groceries,3,32,907.84,0,1,Online,0
26880,Jessica Wallace,57,0,121276,3,1,Home,2,85,165.39,0,0,In-Store,0
26881,Tammy Nash,44,0,91880,28,0,Sports,9,82,265.1,1,0,In-Store,2
26882,Jonathan Collins,31,1,29319,100,0,Groceries,13,27,198.46,1,0,In-Store,1
26883,Yolanda Burns,35,1,83036,68,0,Groceries,8,49,687.05,1,1,Online,1
26884,Deanna Rosales,53,0,99738,3,1,Clothing,3,94,599.28,1,0,Online,0
26885,Marc Powell,56,1,65397,9,0,Clothing,18,84,624.72,0,1,In-Store,2
26886,Tabitha Kane,59,1,134615,93,1,Clothing,16,74,299.96,0,0,In-Store,0
26887,Meredith Coleman,30,0,29204,67,0,Home,5,7,246.82,0,0,In-Store,1
26888,Scott Campbell,49,1,29569,75,0,Home,18,89,435.48,1,0,In-Store,2
26889,Robert Ingram,28,1,122048,27,1,Home,3,2,667.86,1,1,In-Store,2
26890,Robert Moore,65,1,69924,49,0,Clothing,14,74,342.92,1,1,Online,0
26891,Brenda Torres,60,0,41584,34,0,Clothing,4,75,876.18,0,0,In-Store,2
26892,Seth Miller,40,0,49425,10,1,Home,19,51,768.41,0,1,In-Store,0
26893,Robert Smith,29,1,35792,20,0,Electronics,12,97,702.59,1,0,Online,0
26894,Troy Simmons,34,0,106723,23,0,Groceries,19,95,820.3,0,1,Online,0
