Customer_ID,Customer_Name,Age,Gender,Annual_Income,Spending_Score,Marital_Status,Product_Category,Years_as_Customer,Number_of_Transactions,Average_Transaction_Amount,Loyalty_Card,Discount_Avail,Preferred_Shopping_Channel,Customer_Segment,Income_Bin,Age_Bin
27346,Shannon Castillo,47,Male,128068,84,Married,Home,11,26,653.73,Yes,No,Online,Medium Value,High,Middle Age
27347,Mr. Jason Kennedy,50,Female,38325,16,Single,Groceries,14,31,140.19,No,Yes,Online,High Value,Low,Senior
27348,Aaron Cooper,27,Female,132148,71,Married,Groceries,14,73,67.51,No,No,In-Store,High Value,High,Youth
27349,Dan Rivera,56,Female,86298,73,Married,Electronics,6,40,892.56,No,Yes,Online,Medium Value,Mid,Senior
27350,Kevin Kim,68,Female,66401,91,Single,Groceries,2,41,165.22,Yes,Yes,Online,Low Value,Lower-Mid,Elder
27351,Eric Lawrence,29,Female,88446,90,Single,Electronics,2,50,127.18,No,Yes,Online,High Value,Mid,Young Adult
27352,Christopher Clark,65,Female,145973,97,Married,Sports,9,98,301.64,No,No,In-Store,Low Value,High,Elder
27353,Douglas Rasmussen,36,Male,62565,30,Married,Electronics,9,63,907.43,No,No,Online,Medium Value,Lower-Mid,Young Adult
27354,Erin Gonzalez,63,Female,83725,76,Married,Electronics,4,90,211.65,No,No,In-Store,Medium Value,Mid,Elder
27355,Gerald Brown,31,Male,149847,3,Single,Sports,19,33,897.83,Yes,No,In-Store,Low Value,High,Young Adult
27356,Sara Torres,28,Female,23281,11,Married,Clothing,6,61,395.51,Yes,No,Online,Medium Value,Low,Youth
27357,John Lewis,61,Male,132598,89,Single,Groceries,2,95,597.53,No,No,In-Store,High Value,High,Elder
27358,Vincent Price,58,Female,145313,88,Single,Clothing,5,82,570.65,No,No,Online,Medium Value,High,Senior
27359,Zachary Ward,42,Male,146103,39,Married,Sports,5,4,340.36,No,No,Online,Low Value,High,Middle Age
27360,Rachel Boyer,68,Male,50225,23,Married,Clothing,13,10,297.18,No,No,In-Store,Low Value,Lower-Mid,Elder
27361,Gary Knight,34,Male,62824,50,Married,Sports,6,48,162.21,No,No,Online,Medium Value,Lower-Mid,Young Adult
27362,Beth Terry,30,Male,133088,16,Single,Groceries,13,35,792.28,Yes,Yes,In-Store,High Value,High,Young Adult
27363,Brittany Mitchell,69,Male,71995,15,Single,Electronics,7,82,27.97,Yes,No,Online,Low Value,Lower-Mid,Elder
27364,James Woodward,39,Male,126052,36,Married,Electronics,8,63,970.28,Yes,No,In-Store,Medium Value,High,Middle Age
27365,Elizabeth Rogers,37,Male,62048,89,Married,Clothing,10,23,770.39,Yes,No,Online,Low Value,Lower-Mid,Young Adult
27366,Gregory Smith,43,Female,135018,49,Married,Home,2,51,863.86,Yes,Yes,In-Store,High Value,High,Middle Age
27367,Miss Heather Nguyen,27,Male,23251,57,Single,Sports,2,19,333.58,No,No,In-Store,Medium Value,Low,Youth
27368,Ryan Hebert,68,Male,79081,23,Single,Sports,5,42,58.68,Yes,No,Online,Medium Value,Mid,Elder
27369,Jordan Gonzales,61,Female,145199,33,Married,Sports,15,24,286.63,Yes,Yes,In-Store,High Value,High,Elder
27370,Meghan Newton,39,Female,45483,75,Married,Home,15,47,62.33,Yes,No,Online,High Value,Low,Middle Age
27371,Shelby Terry,62,Female,51004,94,Single,Clothing,4,97,126.43,Yes,Yes,In-Store,Low Value,Lower-Mid,Elder
27372,April Lambert,26,Male,35714,68,Married,Clothing,7,63,675.97,No,No,Online,Medium Value,Low,Youth
27373,April Rose,48,Female,47836,77,Single,Home,16,41,89.19,Yes,Yes,Online,High Value,Lower-Mid,Middle Age
27374,Connie Paul,46,Female,82197,78,Married,Home,5,18,651.57,No,No,Online,High Value,Mid,Middle Age
27375,Tammy Carter,46,Male,125768,50,Single,Sports,6,70,277.99,No,No,Online,Low Value,High,Middle Age
27376,Pamela Miller,24,Female,21822,37,Single,Electronics,9,82,628.61,Yes,Yes,Online,Medium Value,Low,Youth
27377,Caroline Nguyen,25,Female,45351,35,Married,Electronics,8,91,572.11,Yes,No,Online,Low Value,Low,Youth
27378,Scott Lopez,54,Female,82038,60,Single,Groceries,8,45,167.9,No,Yes,In-Store,Medium Value,Mid,Senior
27379,Kelly Freeman,34,Female,110231,70,Married,Sports,9,80,211.63,No,No,Online,Medium Value,Upper-Mid,Young Adult
27380,James Garrison,45,Female,48873,63,Married,Electronics,17,18,864.83,No,No,Online,Medium Value,Lower-Mid,Middle Age
27381,Justin Andrews,38,Female,68180,80,Married,Home,19,10,422.71,Yes,Yes,Online,Low Value,Lower-Mid,Young Adult
27382,Aimee Williams,64,Male,140223,15,Single,Electronics,16,77,655.78,Yes,No,Online,High Value,High,Elder
27383,Joshua Murphy,34,Female,77090,5,Married,Groceries,13,16,204.26,No,No,In-Store,Medium Value,Mid,Young Adult
27384,Jennifer Johnson,59,Male,52246,1,Married,Clothing,8,86,177.88,Yes,Yes,In-Store,Low Value,Lower-Mid,Elder
27385,Mackenzie Watkins,25,Female,135697,76,Married,Electronics,5,69,20.35,No,Yes,In-Store,High Value,High,Youth
27386,Douglas Davis,38,Female,35977,91,Married,Clothing,10,93,30.27,No,No,In-Store,Medium Value,Low,Young Adult
27387,Jacob Hall,49,Female,76918,29,Single,Home,18,80,168.64,No,Yes,In-Store,Medium Value,Mid,Senior
27388,Mariah Simon,67,Male,56367,76,Single,Groceries,14,14,255.55,No,No,Online,Medium Value,Lower-Mid,Elder
27389,Pamela Rangel,25,Male,24024,7,Married,Home,4,74,606.09,No,No,In-Store,Medium Value,Low,Youth
27390,Amanda Fisher,60,Female,134319,47,Married,Electronics,17,95,367.79,No,Yes,In-Store,Medium Value,High,Elder
27391,Chelsea Bradshaw,47,Female,143648,98,Single,Home,6,63,649.7,No,No,In-Store,Medium Value,High,Middle Age
27392,Jennifer Roberts,26,Male,92897,33,Single,Sports,7,26,470.28,Yes,No,In-Store,Medium Value,Mid,Youth
27393,Kristen Murphy,28,Male,120209,25,Married,Groceries,14,19,979.24,Yes,Yes,Online,Low Value,Upper-Mid,Youth
27394,David Torres,36,Female,25817,22,Single,Home,1,78,804.88,Yes,Yes,Online,Low Value,Low,Young Adult
27395,Erin Haynes,41,Male,68146,78,Married,Groceries,18,11,766.15,No,Yes,Online,Low Value,Lower-Mid,Middle Age
27396,Tanya Lee,38,Male,102645,25,Single,Clothing,3,30,146.17,Yes,Yes,Online,High Value,Upper-Mid,Young Adult
27397,Claudia Griffin,38,Male,143791,51,Married,Sports,10,15,645.9,No,Yes,Online,High Value,High,Young Adult
27398,Matthew Aguilar,53,Female,86097,90,Married,Clothing,15,96,654.22,Yes,No,In-Store,Low Value,Mid,Senior
27399,Christopher Diaz,36,Female,86517,23,Married,Clothing,5,85,854.61,Yes,No,In-Store,High Value,Mid,Young Adult
27400,Jason Baker,44,Male,134096,75,Married,Groceries,19,8,810.0,Yes,Yes,In-Store,Medium Value,High,Middle Age
27401,Dale Chase,61,Female,128694,47,Single,Electronics,17,87,723.47,Yes,Yes,In-Store,High Value,High,Elder
27402,Joseph Mitchell,40,Female,133564,47,Single,Electronics,3,30,423.69,No,Yes,Online,Low Value,High,Middle Age
27403,Kara Evans,52,Female,30284,39,Married,Groceries,9,4,399.26,No,No,In-Store,High Value,Low,Senior
27404,Ricardo Quinn,22,Male,73330,95,Married,Sports,15,56,857.45,Yes,Yes,Online,High Value,Mid,Youth
27405,Susan Pearson,26,Male,78845,97,Married,Electronics,6,79,937.13,Yes,No,Online,Low Value,Mid,Youth
27406,Maria Bell,27,Male,39561,25,Single,Clothing,19,45,241.52,Yes,Yes,In-Store,Low Value,Low,Youth
27407,Victoria Moreno,37,Male,85453,72,Married,Home,13,3,788.55,No,Yes,Online,High Value,Mid,Young Adult
27408,Michael Simmons,59,Male,73218,60,Married,Sports,8,53,919.05,Yes,No,Online,Low Value,Mid,Elder
27409,Michael Castillo,40,Male,32525,57,Married,Home,11,47,730.03,No,Yes,Online,Medium Value,Low,Middle Age
27410,Claire Allen PhD,25,Male,48480,75,Single,Electronics,13,22,742.16,Yes,No,In-Store,Medium Value,Lower-Mid,Youth
27411,Kylie Galvan,51,Female,65667,77,Married,Home,8,72,546.71,No,No,Online,Low Value,Lower-Mid,Senior
27412,Stephanie Kramer,55,Female,104562,64,Single,Sports,3,89,179.5,No,Yes,In-Store,High Value,Upper-Mid,Senior
27413,James Hall,44,Male,130466,45,Married,Clothing,9,19,816.07,No,No,In-Store,Low Value,High,Middle Age
27414,Heather Rosario,24,Female,55404,56,Married,Sports,18,25,558.0,No,No,In-Store,High Value,Lower-Mid,Youth
27415,Linda Oliver,65,Female,84134,23,Single,Clothing,5,34,152.17,No,Yes,In-Store,Low Value,Mid,Elder
27416,Christopher Hoffman,19,Male,123433,3,Single,Sports,12,28,82.06,Yes,No,Online,Medium Value,Upper-Mid,Youth
27417,Janice Gordon,32,Male,95710,17,Married,Clothing,18,91,197.25,No,No,In-Store,High Value,Mid,Young Adult
27418,Casey Johnson,63,Male,135621,26,Single,Clothing,2,40,720.7,No,No,Online,Low Value,High,Elder
27419,Austin Haney,42,Male,45916,11,Married,Electronics,11,12,240.12,No,No,Online,Medium Value,Low,Middle Age
27420,Jennifer Vance,40,Female,119381,7,Single,Groceries,18,43,592.03,No,No,In-Store,Low Value,Upper-Mid,Middle Age
27421,Morgan Ray,39,Male,119949,9,Married,Sports,4,95,408.12,Yes,No,In-Store,Medium Value,Upper-Mid,Middle Age
27422,Steven Ellis,22,Male,120432,84,Single,Electronics,2,66,115.83,No,Yes,Online,Medium Value,Upper-Mid,Youth
27423,Deborah Burnett,42,Female,128084,58,Single,Electronics,1,89,917.33,No,Yes,Online,Low Value,High,Middle Age
27424,Andrew Wolfe,39,Female,55830,66,Married,Clothing,4,91,290.28,Yes,No,Online,Medium Value,Lower-Mid,Middle Age
27425,Cassandra Allison,24,Female,81510,75,Single,Clothing,9,32,587.26,No,No,Online,High Value,Mid,Youth
27426,Gary Li,24,Male,98369,100,Single,Groceries,15,80,627.41,Yes,Yes,In-Store,Medium Value,Upper-Mid,Youth
27427,Jonathan Hall PhD,64,Male,141759,4,Married,Electronics,17,44,222.08,Yes,No,In-Store,Medium Value,High,Elder
27428,Sean Gomez,23,Male,136924,88,Married,Sports,9,58,263.95,Yes,No,Online,Medium Value,High,Youth
27429,Robert Wyatt,23,Male,144211,98,Married,Home,16,59,937.46,Yes,Yes,In-Store,Medium Value,High,Youth
27430,James Smith,48,Female,95694,19,Married,Home,3,52,582.33,Yes,No,Online,Low Value,Mid,Middle Age
27431,Linda Rhodes,69,Male,67309,56,Single,Groceries,12,31,804.38,Yes,Yes,Online,Low Value,Lower-Mid,Elder
27432,Eddie Dillon,40,Male,81072,48,Single,Home,5,87,825.92,Yes,Yes,In-Store,High Value,Mid,Middle Age
27433,Lisa Chan DVM,37,Male,61495,62,Single,Clothing,1,19,978.06,Yes,No,In-Store,High Value,Lower-Mid,Young Adult
27434,Sheila Rodriguez,54,Female,125309,57,Married,Electronics,16,27,74.31,No,Yes,In-Store,Medium Value,High,Senior
27435,Mary Hess,31,Female,109359,38,Married,Home,3,54,882.4,No,Yes,In-Store,Low Value,Upper-Mid,Young Adult
27436,Sarah Powell,68,Male,95383,21,Married,Groceries,15,71,475.36,Yes,Yes,In-Store,Low Value,Mid,Elder
27437,David Gregory,42,Male,142697,44,Single,Clothing,16,90,721.94,No,No,Online,High Value,High,Middle Age
27438,Tara Brown,43,Male,36888,63,Single,Electronics,13,95,602.59,Yes,Yes,Online,High Value,Low,Middle Age
27439,Brian Nolan,67,Male,29634,82,Married,Sports,6,99,352.62,No,No,In-Store,Medium Value,Low,Elder
27440,Daisy Hahn,21,Male,59260,12,Single,Electronics,18,82,418.47,No,Yes,Online,High Value,Lower-Mid,Youth
27441,Christopher Smith,51,Female,29070,81,Single,Clothing,3,87,509.49,No,Yes,Online,Medium Value,Low,Senior
27442,Christine Wilcox,18,Male,52346,73,Single,Groceries,13,97,960.16,No,Yes,In-Store,Low Value,Lower-Mid,Youth
27443,Jennifer Rodriguez,38,Male,46483,53,Single,Electronics,16,82,492.62,No,Yes,Online,High Value,Lower-Mid,Young Adult
27444,Craig Price,28,Male,20012,69,Single,Sports,10,58,812.25,No,Yes,In-Store,High Value,Low,Youth
27445,Kelly Kramer,22,Male,36071,69,Married,Home,18,29,848.12,Yes,Yes,Online,Medium Value,Low,Youth
27446,Mikayla Roberson,29,Male,143347,86,Married,Home,7,28,327.24,Yes,Yes,In-Store,Medium Value,High,Young Adult
27447,Brittany James,23,Female,84626,1,Single,Groceries,3,31,180.44,No,Yes,In-Store,Low Value,Mid,Youth
27448,Elizabeth Sosa,32,Female,44484,62,Single,Home,16,16,857.93,Yes,Yes,Online,High Value,Low,Young Adult
27449,Shawn Gonzales,32,Female,49726,71,Single,Clothing,6,39,17.6,Yes,Yes,Online,Low Value,Lower-Mid,Young Adult
27450,Jeanette Goodman,47,Male,120064,35,Single,Electronics,1,33,40.82,Yes,No,In-Store,Medium Value,Upper-Mid,Middle Age
27451,Mrs. Paula Wagner,23,Male,76790,2,Single,Clothing,2,72,304.14,Yes,Yes,Online,High Value,Mid,Youth
27452,Leah Molina,54,Female,132851,83,Married,Clothing,2,93,839.88,No,Yes,Online,Low Value,High,Senior
27453,Logan Gill,26,Female,144381,76,Single,Sports,13,35,181.22,No,No,Online,Medium Value,High,Youth
27454,Melissa Humphrey,21,Female,39578,96,Married,Sports,5,75,662.64,Yes,No,In-Store,Low Value,Low,Youth
27455,John Booth,48,Male,28304,67,Married,Clothing,2,20,60.19,No,Yes,In-Store,High Value,Low,Middle Age
27456,Brianna Mcmillan,68,Male,119744,78,Single,Home,14,70,108.85,Yes,No,In-Store,Medium Value,Upper-Mid,Elder
27457,Kristi Ramirez,24,Female,65340,1,Married,Electronics,8,87,176.39,No,No,Online,Low Value,Lower-Mid,Youth
27458,April Thomas,40,Female,128844,47,Single,Sports,18,62,486.77,No,No,In-Store,Medium Value,High,Middle Age
27459,Stanley Gomez,29,Male,119590,66,Married,Clothing,4,76,41.15,No,Yes,In-Store,Medium Value,Upper-Mid,Young Adult
27460,Kyle Meadows,28,Female,134369,11,Married,Clothing,3,73,433.78,No,No,In-Store,High Value,High,Youth
27461,Mary Morales,22,Male,133337,98,Married,Sports,9,13,77.11,No,No,In-Store,Medium Value,High,Youth
27462,Michelle Doyle,36,Male,50137,55,Single,Electronics,15,81,130.96,Yes,No,Online,Low Value,Lower-Mid,Young Adult
27463,Timothy Lin,55,Female,103358,28,Single,Clothing,13,11,847.11,Yes,No,In-Store,Low Value,Upper-Mid,Senior
27464,Cristian Lopez,34,Female,146843,89,Married,Home,18,25,877.03,Yes,Yes,In-Store,Low Value,High,Young Adult
27465,Thomas King,47,Female,123073,69,Married,Sports,11,15,758.59,No,No,In-Store,High Value,Upper-Mid,Middle Age
27466,Joshua Young,51,Male,90306,80,Married,Clothing,10,79,407.18,No,Yes,In-Store,Medium Value,Mid,Senior
27467,April Friedman,18,Male,76761,5,Single,Groceries,8,79,56.66,Yes,No,In-Store,High Value,Mid,Youth
27468,Jennifer Joseph,36,Male,137654,66,Married,Clothing,16,20,294.61,Yes,No,In-Store,High Value,High,Young Adult
27469,Monica Townsend,53,Female,74572,59,Single,Sports,9,10,390.34,Yes,No,Online,Medium Value,Mid,Senior
27470,Michele Moon,69,Male,55993,45,Single,Clothing,15,85,326.7,Yes,Yes,Online,Low Value,Lower-Mid,Elder
27471,Andrew Martinez,46,Female,44256,98,Married,Groceries,11,35,86.21,No,No,In-Store,Low Value,Low,Middle Age
27472,Francisco Ramos,69,Female,88768,7,Married,Clothing,3,52,554.93,Yes,Yes,Online,Medium Value,Mid,Elder
27473,Tony Jones,30,Male,99916,11,Married,Sports,5,60,599.65,No,No,Online,Low Value,Upper-Mid,Young Adult
27474,Karen Keller,67,Male,26433,23,Married,Home,9,3,785.71,Yes,No,Online,High Value,Low,Elder
27475,Matthew Leon,40,Female,136347,67,Single,Clothing,17,91,815.92,No,No,In-Store,Low Value,High,Middle Age
27476,Amy Diaz,40,Female,93014,62,Married,Electronics,5,28,760.3,Yes,Yes,Online,Medium Value,Mid,Middle Age
27477,Lindsay Sutton,35,Female,52230,88,Single,Sports,3,63,865.72,Yes,No,In-Store,Low Value,Lower-Mid,Young Adult
27478,Patricia Hall MD,58,Male,143114,76,Single,Home,2,86,323.67,Yes,Yes,Online,High Value,High,Senior
27479,Grace Hull,58,Female,43084,50,Married,Home,15,68,874.53,Yes,No,In-Store,Low Value,Low,Senior
27480,Mackenzie Barnes,33,Female,45555,11,Married,Clothing,15,93,106.24,Yes,Yes,Online,Medium Value,Low,Young Adult
27481,Amber Stout,45,Female,89187,72,Married,Home,9,35,223.37,Yes,Yes,Online,Low Value,Mid,Middle Age
27482,Sarah Powell,68,Male,144803,34,Married,Home,4,54,428.87,No,Yes,Online,High Value,High,Elder
27483,Barbara Robinson,48,Female,126955,70,Married,Electronics,9,50,10.1,No,No,In-Store,Low Value,High,Middle Age
27484,Larry Charles,44,Male,110169,90,Married,Groceries,9,58,99.04,Yes,No,In-Store,Medium Value,Upper-Mid,Middle Age
27485,Katie Fuller,63,Female,34373,30,Single,Sports,10,57,282.85,No,Yes,In-Store,Medium Value,Low,Elder
27486,Kelly Murillo,44,Male,34289,97,Single,Electronics,5,47,466.64,No,Yes,Online,Medium Value,Low,Middle Age
27487,Katie Davidson,35,Female,85547,50,Single,Electronics,11,61,480.83,Yes,Yes,Online,High Value,Mid,Young Adult
27488,David Olson,56,Male,20873,2,Married,Clothing,13,50,251.73,No,No,In-Store,High Value,Low,Senior
27489,Mindy Jacobs,43,Female,138845,72,Single,Clothing,18,37,454.07,No,No,In-Store,Low Value,High,Middle Age
27490,Patricia Oliver,54,Male,140932,86,Married,Sports,13,19,488.16,No,Yes,In-Store,Low Value,High,Senior
27491,Lisa Lang,33,Female,74094,19,Single,Groceries,8,25,873.55,No,Yes,Online,Medium Value,Mid,Young Adult
27492,Mrs. Alyssa Smith,21,Male,24428,30,Single,Clothing,15,57,683.78,No,Yes,Online,Medium Value,Low,Youth
27493,Valerie Schultz,41,Male,72055,55,Married,Groceries,4,31,567.91,No,No,In-Store,High Value,Mid,Middle Age
27494,Joshua Dominguez,36,Male,27361,64,Married,Electronics,10,9,626.28,No,No,Online,Medium Value,Low,Young Adult
27495,Stanley Day PhD,49,Male,99392,85,Single,Sports,1,39,388.67,Yes,Yes,In-Store,Medium Value,Upper-Mid,Senior
27496,Richard Hayes,59,Female,66235,94,Married,Electronics,10,58,679.52,Yes,Yes,Online,Low Value,Lower-Mid,Elder
27497,David Richardson,41,Male,107286,5,Single,Sports,2,59,688.46,No,No,Online,Medium Value,Upper-Mid,Middle Age
27498,Jamie Woodward,62,Male,108309,76,Single,Sports,18,14,111.59,Yes,Yes,Online,Medium Value,Upper-Mid,Elder
27499,Brandi Michael,24,Female,20782,3,Married,Electronics,14,74,416.49,Yes,No,Online,Low Value,Low,Youth
27500,Jessica Dean,48,Female,90629,45,Single,Groceries,5,11,910.19,Yes,Yes,Online,Medium Value,Mid,Middle Age
27501,Sarah Flores,25,Male,94183,16,Single,Electronics,15,22,93.94,Yes,Yes,In-Store,High Value,Mid,Youth
27502,Joseph Ramirez,47,Female,82906,71,Single,Electronics,15,70,784.56,No,No,In-Store,Low Value,Mid,Middle Age
27503,Connor Davis,18,Female,95268,43,Married,Sports,18,48,387.6,No,No,In-Store,Medium Value,Mid,Youth
27504,Carrie Tucker,60,Female,65837,37,Married,Home,12,66,283.72,Yes,Yes,In-Store,Low Value,Lower-Mid,Elder
27505,Leonard Bailey,48,Female,65720,4,Single,Clothing,17,99,675.38,No,Yes,In-Store,Low Value,Lower-Mid,Middle Age
27506,Erica Moore,47,Male,60571,10,Single,Groceries,2,94,34.54,No,No,In-Store,Low Value,Lower-Mid,Middle Age
27507,Steven Walters,60,Male,133945,28,Married,Home,16,90,956.74,Yes,Yes,In-Store,High Value,High,Elder
27508,Dana Smith,44,Female,129552,91,Married,Sports,8,40,827.01,Yes,No,In-Store,Medium Value,High,Middle Age
27509,Jennifer Castaneda,64,Male,76638,71,Married,Sports,17,92,423.71,No,Yes,Online,High Value,Mid,Elder
27510,Barry Harvey,50,Female,73765,99,Married,Home,10,2,887.29,No,Yes,In-Store,High Value,Mid,Senior
27511,Paul George,54,Female,42828,33,Single,Clothing,13,87,299.48,No,Yes,In-Store,Medium Value,Low,Senior
27512,Karen Smith,64,Male,39872,7,Married,Electronics,4,15,712.51,No,No,In-Store,High Value,Low,Elder
27513,Jennifer Rogers,47,Female,84177,62,Single,Sports,5,17,57.26,Yes,Yes,Online,Medium Value,Mid,Middle Age
27514,Joseph Gonzalez,36,Male,77646,78,Single,Sports,4,20,656.28,Yes,No,Online,Low Value,Mid,Young Adult
27515,Donna Woods,38,Female,76512,84,Married,Sports,10,55,999.61,Yes,Yes,In-Store,Low Value,Mid,Young Adult
27516,David Gross,32,Female,44394,72,Married,Home,1,53,562.72,Yes,No,Online,Medium Value,Low,Young Adult
27517,Mary Scott,41,Male,87130,90,Single,Electronics,14,63,846.47,Yes,Yes,Online,Medium Value,Mid,Middle Age
27518,Debbie Bryant,50,Male,29646,75,Married,Home,15,94,340.99,No,No,In-Store,High Value,Low,Senior
27519,Jesse Gonzalez,58,Male,53085,3,Single,Home,7,11,74.37,No,Yes,Online,Low Value,Lower-Mid,Senior
27520,Tracy Smith,43,Male,134865,68,Married,Sports,8,22,96.03,No,No,Online,Low Value,High,Middle Age
27521,Lauren Lowe,49,Male,71550,17,Married,Groceries,6,69,194.11,No,No,Online,Medium Value,Lower-Mid,Senior
27522,Jason Jackson,48,Male,40631,49,Married,Groceries,14,57,611.63,No,Yes,In-Store,Low Value,Low,Middle Age
27523,Nicholas Sullivan,37,Female,27891,80,Single,Groceries,3,2,563.07,No,No,In-Store,Low Value,Low,Young Adult
27524,Michelle Kirby,58,Female,35874,4,Single,Electronics,7,82,357.08,No,No,In-Store,Medium Value,Low,Senior
27525,Rachel White,30,Female,113755,29,Married,Clothing,1,80,74.52,Yes,Yes,In-Store,High Value,Upper-Mid,Young Adult
27526,Connor Lucero,53,Female,81067,39,Married,Groceries,18,95,361.01,No,Yes,Online,Medium Value,Mid,Senior
27527,Donald Thompson,45,Female,25122,39,Single,Sports,16,75,245.88,No,No,In-Store,Low Value,Low,Middle Age
27528,Kevin Chavez,61,Female,103235,24,Single,Clothing,17,58,136.58,No,Yes,In-Store,Low Value,Upper-Mid,Elder
27529,Aaron Bush,54,Male,88656,63,Married,Clothing,12,70,645.02,Yes,Yes,Online,High Value,Mid,Senior
27530,James Davis,28,Female,47292,59,Married,Electronics,14,85,854.7,Yes,No,Online,High Value,Lower-Mid,Youth
27531,William Mendoza,51,Male,141655,91,Single,Clothing,15,4,669.27,No,Yes,In-Store,Low Value,High,Senior
27532,Catherine Moses,30,Male,97530,55,Married,Electronics,2,86,556.58,Yes,No,Online,Medium Value,Mid,Young Adult
27533,Ronald Sullivan,21,Male,46168,68,Married,Sports,12,99,628.41,No,No,Online,Low Value,Lower-Mid,Youth
27534,Maria Harris,52,Male,27419,27,Single,Clothing,11,79,473.02,No,Yes,Online,High Value,Low,Senior
27535,Donald Smith,47,Female,55344,41,Married,Groceries,11,44,25.75,No,No,Online,High Value,Lower-Mid,Middle Age
27536,David Lang,50,Female,22094,99,Married,Electronics,12,6,817.76,No,Yes,In-Store,Low Value,Low,Senior
27537,Noah Gilmore,19,Female,94262,73,Single,Electronics,5,29,668.5,Yes,No,Online,Low Value,Mid,Youth
27538,Katie Pollard,33,Male,84476,2,Single,Electronics,11,84,102.01,Yes,Yes,Online,High Value,Mid,Young Adult
27539,Rebekah Lee,24,Male,97867,12,Single,Groceries,13,74,27.25,No,Yes,Online,High Value,Mid,Youth
27540,Jason Gross,30,Male,45761,3,Single,Electronics,1,10,298.75,Yes,No,Online,Low Value,Low,Young Adult
27541,Brandon Jackson,59,Male,51827,68,Married,Groceries,14,77,711.3,No,Yes,Online,Low Value,Lower-Mid,Elder
27542,Kelsey Humphrey,63,Male,99314,17,Married,Clothing,2,46,426.27,Yes,No,In-Store,Medium Value,Upper-Mid,Elder
27543,Michael Bray,46,Male,129331,2,Married,Clothing,10,51,542.23,Yes,Yes,In-Store,Medium Value,High,Middle Age
27544,Evan Marquez,18,Male,82211,79,Married,Groceries,14,37,817.09,Yes,Yes,In-Store,Medium Value,Mid,Youth
27545,Eric Watson,65,Male,24103,82,Married,Clothing,1,92,126.29,No,No,In-Store,Medium Value,Low,Elder
27546,William Welch,46,Female,133169,56,Married,Clothing,5,83,895.68,Yes,Yes,In-Store,Medium Value,High,Middle Age
27547,Monica Jacobs,47,Male,32909,97,Married,Groceries,17,17,217.65,No,Yes,In-Store,High Value,Low,Middle Age
27548,Krystal Berg,36,Female,46087,14,Married,Electronics,18,83,223.04,Yes,Yes,In-Store,Medium Value,Lower-Mid,Young Adult
27549,Stephen Abbott,60,Female,80902,87,Single,Home,19,74,726.66,Yes,Yes,Online,Low Value,Mid,Elder
27550,Mark Roberts,37,Female,60485,77,Single,Groceries,13,60,875.48,Yes,No,Online,Low Value,Lower-Mid,Young Adult
27551,Hannah Bell,55,Female,93931,100,Single,Electronics,4,84,482.77,No,Yes,Online,Medium Value,Mid,Senior
27552,Pamela Lee,64,Male,33466,86,Married,Home,13,65,308.44,Yes,Yes,In-Store,Medium Value,Low,Elder
27553,Ian Perez,33,Female,118707,46,Single,Groceries,8,28,590.7,Yes,Yes,Online,Low Value,Upper-Mid,Young Adult
27554,Shelly Brooks,48,Male,145089,8,Married,Home,6,19,177.12,Yes,No,In-Store,High Value,High,Middle Age
27555,Wendy Mathews,49,Male,50207,61,Married,Groceries,6,6,942.19,No,No,Online,High Value,Lower-Mid,Senior
27556,Joe Maldonado,36,Male,89998,48,Married,Sports,8,70,51.77,Yes,Yes,Online,Low Value,Mid,Young Adult
27557,William Vazquez,44,Female,22710,73,Married,Clothing,15,11,340.42,Yes,Yes,In-Store,High Value,Low,Middle Age
27558,Linda Hoffman,64,Male,132802,3,Single,Clothing,3,79,421.89,No,No,Online,Low Value,High,Elder
27559,Jessica Parker,37,Female,100202,46,Single,Electronics,10,17,630.66,Yes,Yes,Online,Medium Value,Upper-Mid,Young Adult
27560,Gina Gomez,30,Female,26411,58,Single,Groceries,10,44,297.86,No,No,In-Store,High Value,Low,Young Adult
27561,Andrew Hill,61,Female,46794,77,Single,Home,6,51,556.82,No,Yes,Online,High Value,Lower-Mid,Elder
27562,Troy Brown,46,Female,20070,47,Married,Groceries,7,2,767.51,No,Yes,Online,High Value,Low,Middle Age
27563,Tina Schaefer,18,Female,118883,80,Single,Home,18,25,643.24,No,Yes,In-Store,Low Value,Upper-Mid,Youth
27564,Lawrence Glover,45,Female,31517,91,Married,Home,12,39,213.36,No,Yes,Online,High Value,Low,Middle Age
27565,Stephen Thompson,42,Male,31307,70,Married,Clothing,4,17,945.64,No,Yes,Online,High Value,Low,Middle Age
27566,Samuel Berry,44,Male,64597,30,Single,Groceries,13,39,440.76,Yes,Yes,Online,High Value,Lower-Mid,Middle Age
27567,Samantha Peters,43,Male,36890,38,Married,Clothing,19,76,203.58,No,No,In-Store,High Value,Low,Middle Age
27568,Lisa Johnson,30,Male,27919,9,Married,Clothing,6,51,801.03,Yes,Yes,In-Store,Low Value,Low,Young Adult
27569,Chad Bradley III,21,Female,125579,21,Single,Electronics,11,41,921.21,No,No,Online,Low Value,High,Youth
27570,John Thomas,19,Female,78644,22,Single,Sports,12,68,806.49,No,Yes,Online,Medium Value,Mid,Youth
27571,Kevin Williams,34,Female,78966,33,Single,Home,13,39,603.78,Yes,No,In-Store,Medium Value,Mid,Young Adult
